DB01608: 0.19999999999999996: 
DB00850: 0.020000000000000018: 
DB09220: 0.44999999999999996: 
DB01121: 0.5700000000000001: 
DB00498: 0.12: 
DB01620: 0.48: 
DB00830: 0.14: 
DB01174: 0.16000000000000003: 
DB04824: 0.31000000000000005: 
DB00925: 0.6: 
DB00191: 0.16000000000000003: 
DB06819: 0.51: 
DB01186: 0.22999999999999998: 
DB00812: 0.22999999999999998: 
DB01140: 0.030000000000000027: 
DB01228: 0.55: 
DB13248: 0.42000000000000004: 
DB09242: 0.6699999999999999: 
DB13292: 0.45999999999999996: 
DB00960: 0.47: 
DB01132: 0.37: 
DB00236: 0.53: 
DB09210: 0.38: 
DB01291: 0.6699999999999999: 
DB00670: 0.33999999999999997: 
DB02925: 0.55: 
DB01324: 0.24: 
DB11943: 0.29000000000000004: 
DB01297: 0.51: 
DB09345: 0.52: 
DB01588: 0.13: 
DB09040: 0.41000000000000003: 
DB01058: 0.48: 
DB00457: 0.29000000000000004: 
DB00750: 0.24: 
DB01087: 0.5: 
DB00794: 0.12: 
DB01032: 0.54: 
DB01599: 0.55: 
DB01035: 0.37: 
DB00721: 0.22999999999999998: 
DB01168: 0.5: 
DB00433: 0.050000000000000044: 
DB00387: 0.010000000000000009: 
DB00692: 0.6: 
DB01131: 0.5700000000000001: 
DB12466: 0.7: 
DB00420: 0.06999999999999995: 
DB01069: 0.15000000000000002: 
DB01182: 0.43999999999999995: 
DB00782: 0.030000000000000027: 
DB00140: 0.040000000000000036: 
DB00807: 0.36: 
DB00777: 0.13: 
DB12278: 0.30000000000000004: 
DB00818: 0.35: 
DB00571: 0.47: 
DB12667: 0.6699999999999999: 
DB06814: 0.30000000000000004: 
DB00344: 0.53: 
DB12141: 0.44999999999999996: 
DB11363: 0.35: 
DB14845: 0.5: 
DB13125: 0.42000000000000004: 
DB00545: 0.6799999999999999: 
DB06691: 0.56: 
DB00205: 0.62: 
DB01589: 0.26: 
DB01224: 0.09999999999999998: 
DB01338: 0.12: 
DB12245: 0.61: 
DB00716: 0.38: 
DB01129: 0.19999999999999996: 
DB00481: 0.51: 
DB11656: 0.47: 
DB11085: 0.30000000000000004: 
DB15480: 0.5: 
DB00900: 0.31999999999999995: 
DB00740: 0.5900000000000001: 
DB00478: 0.55: 
DB00734: 0.06000000000000005: 
DB00953: 0.4: 
DB11299: 0.48: 
DB11952: 0.32999999999999996: 
DB00533: 0.62: 
DB11718: 0.39: 
DB00268: 0.5800000000000001: 
DB11652: 0.44999999999999996: 
DB00833: 0.13: 
DB09495: 0.5: 
DB12457: 0.29000000000000004: 
DB00802: 0.30000000000000004: 
DB06274: 0.43999999999999995: 
DB08797: 0.51: 
DB01399: 0.22999999999999998: 
DB00419: 0.0: 
DB00513: 0.33999999999999997: 
DB13247: 0.25: 
DB00418: 0.050000000000000044: 
DB01105: 0.54: 
DB00203: 0.30000000000000004: 
DB00359: 0.39: 
DB00192: 0.31999999999999995: 
DB09333: 0.33999999999999997: 
DB09268: 0.31999999999999995: 
DB00489: 0.49: 
DB13972: 0.0: 
DB09101: 0.36: 
DB00917: 0.35: 
DB12789: 0.38: 
DB14104: 0.13: 
DB00136: 0.030000000000000027: 
DB06755: 0.29000000000000004: 
DB00770: 0.06999999999999995: 
DB00153: 0.18000000000000005: 
DB00169: 0.010000000000000009: 
DB01698: 0.38: 
DB11176: 0.19999999999999996: 
DB13854: 0.15000000000000002: 
DB00132: 0.020000000000000018: 
DB00766: 0.5700000000000001: 
DB01222: 0.040000000000000036: 
DB06412: 0.4: 
DB00876: 0.5: 
DB00471: 0.54: 
DB01322: 0.64: 
DB00768: 0.17000000000000004: 
DB00688: 0.5: 
DB00494: 0.5: 
DB00910: 0.14: 
DB06410: 0.13: 
DB00137: 0.41000000000000003: 
DB13155: 0.36: 
DB08995: 0.18000000000000005: 
DB11263: 0.24: 
DB00875: 0.28: 
DB01436: 0.010000000000000009: 
DB00287: 0.37: 
DB08964: 0.15000000000000002: 
DB01415: 0.18000000000000005: 
DB00982: 0.0: 
DB00929: 0.12: 
DB01240: 0.42000000000000004: 
DB11577: 0.56: 
DB00427: 0.18000000000000005: 
DB08860: 0.44999999999999996: 
DB14544: 0.0: 
DB00146: 0.030000000000000027: 
DB00318: 0.09999999999999998: 
DB00826: 0.44999999999999996: 
DB00459: 0.61: 
DB14725: 0.030000000000000027: 
DB01551: 0.07999999999999996: 
DB00869: 0.4: 
DB09167: 0.52: 
DB01613: 0.5800000000000001: 
DB00956: 0.010000000000000009: 
DB00327: 0.08999999999999997: 
DB14753: 0.65: 
DB01202: 0.26: 
DB00447: 0.39: 
DB09383: 0.0: 
DB00486: 0.44999999999999996: 
DB06230: 0.17000000000000004: 
DB01183: 0.010000000000000009: 
DB00497: 0.0: 
DB01192: 0.07999999999999996: 
DB01022: 0.62: 
DB00273: 0.39: 
DB02300: 0.06999999999999995: 
DB00295: 0.010000000000000009: 
DB00619: 0.38: 
DB12612: 0.45999999999999996: 
DB09055: 0.7: 
DB00240: 0.17000000000000004: 
DB00865: 0.43999999999999995: 
DB00905: 0.37: 
DB11757: 0.31000000000000005: 
DB11750: 0.050000000000000044: 
DB00838: 0.25: 
DB01260: 0.08999999999999997: 
DB00547: 0.12: 
DB00633: 0.63: 
DB01070: 0.13: 
DB13867: 0.17000000000000004: 
DB00596: 0.06000000000000005: 
DB01088: 0.5: 
DB09236: 0.20999999999999996: 
DB00654: 0.39: 
DB06826: 0.31000000000000005: 
DB00844: 0.06999999999999995: 
DB09209: 0.020000000000000018: 
DB04834: 0.06000000000000005: 
DB00896: 0.19999999999999996: 
DB01348: 0.32999999999999996: 
DB09118: 0.36: 
DB01624: 0.07999999999999996: 
DB02546: 0.5: 
DB06207: 0.51: 
DB00202: 0.45999999999999996: 
DB14186: 0.51: 
DB06820: 0.55: 
DB09355: 0.49: 
DB00634: 0.41000000000000003: 
DB01298: 0.43999999999999995: 
DB00227: 0.030000000000000027: 
DB06150: 0.32999999999999996: 
DB00176: 0.63: 
DB01581: 0.18000000000000005: 
DB06821: 0.15000000000000002: 
DB01582: 0.040000000000000036: 
DB06616: 0.32999999999999996: 
DB00576: 0.42000000000000004: 
DB01268: 0.43999999999999995: 
DB01015: 0.44999999999999996: 
DB09073: 0.36: 
DB00259: 0.5: 
DB06729: 0.5800000000000001: 
DB00891: 0.44999999999999996: 
DB06147: 0.42000000000000004: 
DB01138: 0.6: 
DB00263: 0.39: 
DB11560: 0.6: 
DB01145: 0.28: 
DB06176: 0.52: 
DB00239: 0.52: 
DB09496: 0.18000000000000005: 
DB00391: 0.49: 
DB08329: 0.63: 
DB13273: 0.19999999999999996: 
DB00669: 0.38: 
DB00854: 0.25: 
DB00504: 0.030000000000000027: 
DB00870: 0.48: 
DB00704: 0.0: 
DB00514: 0.040000000000000036: 
DB00671: 0.09999999999999998: 
DB00722: 0.07999999999999996: 
DB00542: 0.49: 
DB00178: 0.17000000000000004: 
DB00224: 0.45999999999999996: 
DB04832: 0.53: 
DB04880: 0.65: 
DB15467: 0.33999999999999997: 
DB01044: 0.06000000000000005: 
DB00799: 0.5900000000000001: 
DB09256: 0.17000000000000004: 
DB08903: 0.43000000000000005: 
DB00584: 0.09999999999999998: 
DB00231: 0.07999999999999996: 
DB00853: 0.61: 
DB01162: 0.20999999999999996: 
DB00871: 0.030000000000000027: 
DB00342: 0.15000000000000002: 
DB09085: 0.24: 
DB15779: 0.4: 
DB06764: 0.52: 
DB09056: 0.32999999999999996: 
DB01041: 0.18000000000000005: 
DB00730: 0.63: 
DB00372: 0.18000000000000005: 
DB00641: 0.45999999999999996: 
DB00336: 0.36: 
DB00409: 0.41000000000000003: 
DB00679: 0.16000000000000003: 
DB11235: 0.41000000000000003: 
DB01452: 0.06000000000000005: 
DB09477: 0.45999999999999996: 
DB00126: 0.6599999999999999: 
DB06817: 0.41000000000000003: 
DB01051: 0.32999999999999996: 
DB00266: 0.25: 
DB00554: 0.22999999999999998: 
DB01418: 0.51: 
DB00814: 0.14: 
DB00469: 0.050000000000000044: 
DB08942: 0.10999999999999999: 
DB00682: 0.06999999999999995: 
DB00946: 0.06999999999999995: 
DB00932: 0.39: 
DB08880: 0.63: 
DB00175: 0.10999999999999999: 
DB01600: 0.37: 
DB06725: 0.33999999999999997: 
DB11751: 0.050000000000000044: 
DB08930: 0.040000000000000036: 
DB00208: 0.4: 
DB11691: 0.20999999999999996: 
DB00248: 0.21999999999999997: 
DB01112: 0.17000000000000004: 
DB01212: 0.08999999999999997: 
DB01413: 0.08999999999999997: 
DB13682: 0.09999999999999998: 
DB00911: 0.31000000000000005: 
DB01007: 0.28: 
DB06823: 0.6: 
DB00289: 0.52: 
DB00519: 0.010000000000000009: 
DB00230: 0.55: 
DB00697: 0.5800000000000001: 
DB00839: 0.39: 
DB00797: 0.28: 
DB01124: 0.24: 
DB00500: 0.30000000000000004: 
DB00525: 0.6799999999999999: 
DB00834: 0.13: 
DB01167: 0.4: 
DB00752: 0.36: 
DB00656: 0.5: 
DB00384: 0.5700000000000001: 
DB12313: 0.22999999999999998: 
DB00897: 0.06999999999999995: 
DB01021: 0.17000000000000004: 
DB08604: 0.6799999999999999: 
DB00831: 0.25: 
DB00508: 0.050000000000000044: 
DB00376: 0.040000000000000036: 
DB09089: 0.47: 
DB01246: 0.050000000000000044: 
DB00347: 0.24: 
DB00662: 0.49: 
DB00440: 0.5800000000000001: 
DB01157: 0.51: 
DB00726: 0.050000000000000044: 
DB04571: 0.55: 
DB00792: 0.13: 
DB00197: 0.4: 
DB00809: 0.5700000000000001: 
DB09340: 0.42000000000000004: 
DB00705: 0.51: 
DB01320: 0.30000000000000004: 
DB11117: 0.20999999999999996: 
DB04827: 0.55: 
DB13848: 0.32999999999999996: 
DB00285: 0.040000000000000036: 
DB09183: 0.48: 
DB12015: 0.49: 
DB09185: 0.28: 
DB11951: 0.48: 
DB00243: 0.52: 
DB06694: 0.41000000000000003: 
DB00549: 0.43000000000000005: 
DB00962: 0.51: 
DB00425: 0.52: 
DB00909: 0.64: 
DB01198: 0.39: 
DB01216: 0.42000000000000004: 
DB09225: 0.5900000000000001: 
DB09063: 0.43000000000000005: 
DB00493: 0.020000000000000018: 
DB01234: 0.08999999999999997: 
DB14539: 0.10999999999999999: 
DB01380: 0.10999999999999999: 
DB00724: 0.55: 
DB00305: 0.27: 
DB00219: 0.33999999999999997: 
DB00438: 0.18999999999999995: 
DB00741: 0.10999999999999999: 
DB00860: 0.10999999999999999: 
DB04573: 0.050000000000000044: 
DB00783: 0.21999999999999997: 
DB00885: 0.61: 
DB00206: 0.08999999999999997: 
DB13680: 0.6: 
DB01638: 0.37: 
DB00322: 0.3299999999
